transaction_amount,transaction_time,location,device_type,transaction_type,transaction_frequency,past_fraud,fraudulent
23.21,4,4,2,0,6,0,0
35.74,18,0,0,2,24,0,0
81.44,2,3,0,4,47,0,1
72.07,0,1,0,2,22,0,0
33.47,7,3,0,1,17,0,0
17.44,8,4,0,0,32,0,0
33.59,4,3,2,2,25,1,0
8.88,0,5,0,1,26,0,0
23.39,16,2,0,2,27,0,0
6.62,13,2,1,0,7,0,0
3.38,16,7,2,3,35,0,0
21.12,8,2,2,2,34,0,0
70.97,2,3,0,2,27,0,0
50.69,2,7,3,1,8,0,0
18.51,12,7,1,0,35,0,0
115.24,19,3,1,2,18,0,0
11.37,4,0,3,4,23,0,0
2.95,5,6,0,0,30,0,0
2.27,13,4,0,1,16,0,0
6.16,5,1,2,1,31,0,1
45.45,16,6,0,1,38,0,0
10.65,8,0,2,0,34,0,0
31.85,3,1,2,0,1,0,1
104.2,22,7,1,2,9,0,0
6.69,14,6,3,1,36,0,0
32.41,21,6,3,1,44,0,1
34.43,17,6,2,0,4,0,0
8.49,14,6,1,0,45,0,0
77.81,17,3,3,4,20,0,0
15.06,6,1,2,1,45,0,1
13.68,14,0,2,0,17,0,0
165.94,4,6,3,0,44,0,0
33.88,22,6,3,2,10,0,0
50.67,10,0,3,1,46,0,1
77.86,23,2,1,4,43,0,0
10.48,13,3,2,0,40,0,0
70.09,7,5,0,2,13,0,0
12.16,3,2,3,2,38,0,1
11.65,9,0,1,3,44,0,1
15.3,6,5,1,1,16,1,0
10.78,0,6,3,2,39,0,1
45.7,19,1,3,4,33,0,0
26.24,11,7,3,1,27,0,0
12.29,12,5,3,4,37,0,0
39.43,15,4,1,2,48,0,0
15.25,13,7,3,1,16,0,0
14.47,12,7,2,2,15,0,0
21.09,4,4,2,2,16,0,1
31.93,13,4,3,2,6,0,0
29.66,12,5,3,0,29,0,0
13.97,13,5,1,0,40,0,0
46.86,11,7,2,4,17,0,0
16.08,22,1,2,0,40,0,0
10.43,21,2,1,4,7,0,0
4.63,19,3,3,0,34,0,0
53.69,14,1,0,2,45,0,0
20.34,18,2,1,0,36,0,0
24.8,10,6,1,3,26,0,0
57.16,21,2,0,2,26,0,0
12.46,14,5,2,3,11,0,0
5.08,20,2,1,2,25,0,1
21.54,11,7,2,0,36,0,1
27.33,18,2,2,1,42,0,0
15.44,15,7,1,4,48,0,0
87.68,3,4,1,2,2,0,1
1.67,17,6,3,1,41,0,0
61.56,8,6,2,1,28,0,0
44.31,15,2,1,0,1,0,0
31.71,6,1,2,2,6,0,0
0.71,18,7,1,1,40,1,1
72.52,23,6,1,4,36,0,0
7.2,23,5,3,3,1,0,0
12.09,10,7,3,0,49,0,0
16.94,16,1,3,0,15,0,0
30.19,20,0,1,0,1,0,0
38.07,4,2,3,4,19,0,0
49.05,11,0,2,0,25,0,0
45.42,18,7,2,4,14,0,0
25.87,1,4,1,1,22,1,0
30.45,0,5,3,2,23,0,0
6.75,3,5,0,1,7,0,0
9.48,10,4,1,2,34,0,0
49.18,17,4,0,0,11,0,0
46.4,20,1,1,1,16,0,1
41.42,15,2,0,4,47,0,0
12.01,9,5,2,0,38,0,0
49.92,11,0,0,1,9,0,0
6.29,1,7,3,1,4,0,1
58.99,0,0,0,4,45,0,1
15.47,9,6,0,4,40,0,0
108.22,9,4,2,1,35,0,0
4.39,9,6,3,4,23,0,0
117.14,1,1,3,3,24,0,1
13.99,19,7,0,3,4,0,0
13.74,2,7,1,4,30,0,1
24.41,0,7,3,1,40,0,1
10.0,23,6,3,4,32,0,0
18.68,17,7,1,4,38,0,0
9.61,10,3,2,2,34,0,0
9.96,23,2,2,3,34,0,0
32.68,11,5,2,0,31,0,0
8.15,0,5,3,0,31,0,1
9.32,5,1,3,0,32,0,0
5.09,15,1,1,4,36,0,0
12.13,19,5,1,0,22,0,0
74.56,2,6,1,2,19,0,0
8.62,16,1,0,4,45,0,0
9.66,15,3,2,1,35,0,0
24.38,10,1,3,1,38,0,0
13.86,15,6,1,4,42,0,1
186.45,11,2,3,3,15,0,0
17.07,0,3,0,3,38,0,1
28.08,10,1,1,1,8,0,0
51.61,22,2,1,0,32,0,0
50.63,5,2,0,2,36,0,1
25.36,18,4,2,4,37,0,0
17.1,11,4,2,2,30,0,0
152.02,1,0,3,2,48,0,1
18.18,9,5,3,2,23,0,0
12.91,18,6,1,4,43,0,1
10.53,14,5,2,0,7,0,0
3.57,7,0,3,4,22,0,0
45.68,10,6,2,1,36,0,0
1.92,22,0,3,0,39,0,0
19.97,15,2,0,1,28,0,1
16.36,12,1,0,2,12,0,0
188.66,12,6,3,0,3,0,0
3.22,22,6,0,2,45,1,0
8.16,4,2,2,1,38,0,0
17.53,11,3,3,4,44,0,0
16.49,9,2,0,0,36,0,0
11.59,18,0,3,2,21,0,0
18.52,16,2,2,3,22,0,0
5.7,0,4,2,2,23,0,1
28.71,21,6,3,1,7,1,1
1.97,14,2,3,1,7,0,0
19.57,15,5,2,4,21,0,0
11.02,19,2,3,0,44,0,1
55.49,22,1,3,3,14,0,0
116.2,9,7,3,1,42,0,0
14.42,9,2,1,0,7,0,0
80.7,16,2,2,3,5,0,0
14.64,21,7,1,4,37,0,0
7.64,22,1,1,0,19,0,0
115.11,16,3,1,2,25,0,0
33.81,1,4,0,3,12,0,0
20.17,8,3,1,2,9,0,0
39.93,21,4,3,2,1,1,1
26.42,3,3,1,3,43,0,0
18.74,6,5,0,2,29,0,0
5.33,4,1,0,3,43,0,0
15.32,18,5,1,2,19,0,0
37.46,3,5,2,4,15,0,0
17.76,17,0,3,4,36,0,0
49.52,21,5,3,0,18,0,0
29.48,2,1,2,2,22,0,1
8.35,22,6,3,4,22,0,0
5.37,3,6,0,4,30,0,0
17.16,13,3,0,4,7,0,0
11.89,23,5,3,1,48,0,1
28.12,13,7,2,2,6,0,0
9.79,16,3,3,0,13,0,0
10.85,8,5,1,4,14,0,0
57.57,18,3,0,3,2,0,0
23.29,2,2,0,1,42,0,1
9.95,14,1,1,2,16,0,0
20.44,20,5,0,0,39,1,0
79.75,0,4,1,4,46,0,1
26.94,18,0,0,3,33,0,0
36.34,3,5,2,1,1,0,0
9.47,13,5,0,3,30,0,0
56.06,17,1,3,3,11,0,0
204.0,11,2,3,1,14,0,0
9.1,5,4,3,3,37,0,1
6.16,9,6,3,4,37,0,0
23.94,3,1,2,1,35,0,1
48.21,15,2,0,2,14,0,0
18.33,0,3,3,1,48,0,1
7.01,2,5,0,0,22,0,0
18.02,6,7,2,4,31,0,0
36.53,2,5,1,2,18,0,1
13.37,21,6,2,4,10,0,0
36.86,14,3,3,4,24,0,0
64.37,5,2,2,1,24,0,0
25.54,15,4,3,2,32,0,0
19.53,16,4,2,1,37,0,0
46.03,1,3,3,0,34,0,1
8.53,9,3,1,0,10,0,0
7.73,10,6,1,0,46,0,0
15.39,5,2,0,1,14,0,1
12.28,17,6,0,1,23,1,0
8.99,14,2,2,0,32,0,0
125.27,15,1,1,1,47,0,0
176.27,12,4,3,3,12,0,0
14.1,15,1,1,3,41,0,0
22.01,1,7,1,3,24,0,0
16.65,19,5,1,4,34,0,0
60.79,11,6,1,2,47,0,1
74.12,13,1,3,2,20,0,0
3.4,7,4,1,2,29,0,0
32.33,5,7,1,0,16,0,1
5.44,13,0,2,3,40,0,0
116.54,23,4,0,3,42,0,0
31.19,14,4,0,1,9,0,0
8.82,19,3,0,4,44,0,0
15.78,2,3,0,4,3,0,0
15.04,6,1,3,3,10,0,0
33.96,15,6,2,1,40,0,0
56.94,22,5,2,3,1,0,0
6.37,1,7,2,0,7,0,0
126.31,16,3,1,0,31,0,0
100.05,10,5,1,2,41,0,1
8.37,23,3,2,2,13,0,0
21.6,2,7,3,3,22,0,1
111.14,21,2,0,2,16,0,0
68.92,22,4,3,3,22,0,0
14.34,7,1,2,4,6,1,0
45.35,21,6,0,0,46,0,1
402.3,22,3,0,1,1,0,0
22.31,20,1,0,1,2,0,0
10.67,18,5,3,4,27,0,0
23.87,17,6,2,3,12,0,0
25.7,6,6,1,0,6,0,0
11.89,15,1,0,3,2,0,0
31.24,23,1,0,3,37,0,0
5.73,13,7,0,4,10,0,0
10.32,7,1,0,4,17,0,0
42.87,12,2,0,2,17,0,0
3.47,2,2,1,4,6,0,0
49.56,1,6,0,2,1,0,1
2.69,12,4,0,1,20,0,0
3.56,21,1,1,2,18,0,0
12.19,2,0,3,2,9,0,0
26.76,20,0,2,1,32,0,0
75.59,0,2,3,0,17,0,1
21.28,1,6,0,3,19,0,0
15.7,9,3,3,3,49,0,0
35.86,10,4,1,4,13,0,0
8.41,2,7,0,4,1,0,0
23.09,23,4,3,0,45,0,0
6.05,7,0,2,4,38,0,0
21.81,14,1,3,3,44,0,0
17.64,4,2,0,2,38,0,1
8.99,7,6,0,2,36,0,0
23.69,17,1,0,4,10,0,0
23.54,17,6,1,3,35,0,0
65.07,11,3,0,1,26,0,0
4.03,3,0,3,1,48,0,1
18.61,7,6,2,2,33,0,0
9.39,1,7,3,3,40,0,0
47.93,19,7,2,2,8,0,0
42.69,23,6,0,3,20,0,0
33.38,2,3,2,1,2,0,0
9.94,7,5,1,4,39,0,0
48.69,11,7,1,0,40,0,0
4.35,1,1,1,4,28,0,1
3.54,16,3,1,3,29,0,0
5.61,13,7,1,2,25,0,0
19.42,13,0,2,2,26,0,0
39.46,5,3,2,1,8,0,1
1.02,7,4,0,1,30,0,0
75.4,9,0,2,4,1,0,0
22.9,23,4,2,4,28,0,0
4.19,17,1,3,0,30,0,0
22.22,0,0,0,3,13,0,0
59.89,6,6,2,4,41,0,0
36.58,6,2,0,4,49,0,0
60.28,12,1,1,1,21,0,0
5.12,15,4,2,3,21,0,0
13.28,11,3,3,1,40,0,0
7.97,18,6,3,0,11,0,0
111.9,5,0,1,4,27,1,0
38.07,6,5,3,4,5,0,0
346.2,16,6,3,4,13,0,0
12.58,18,2,1,2,12,0,0
9.73,4,6,2,3,40,0,1
17.41,2,7,3,1,33,0,0
79.71,23,2,3,1,30,0,0
13.93,21,5,2,1,3,0,0
22.75,17,5,1,0,48,0,0
22.12,16,6,3,2,23,0,0
20.89,20,1,3,0,31,1,0
10.46,10,1,1,3,6,0,0
17.51,8,1,3,1,11,0,0
16.78,16,0,2,1,37,0,0
19.93,18,0,3,1,39,0,0
51.6,12,5,3,4,47,0,1
116.82,5,7,3,4,45,0,1
8.67,20,2,2,1,37,0,0
13.57,3,0,2,1,39,0,0
8.8,17,0,0,4,6,0,0
24.22,11,3,3,0,18,0,1
11.72,3,6,2,2,1,0,0
25.53,4,0,3,0,18,0,1
60.56,11,0,1,2,11,0,0
1.61,17,2,1,4,42,0,1
32.84,16,3,3,1,6,0,0
12.68,22,5,1,1,5,0,0
31.83,22,3,2,1,24,0,0
8.2,23,7,3,0,2,0,0
66.44,9,5,3,1,48,0,0
50.06,5,5,3,2,35,0,0
35.46,16,0,0,1,34,0,0
44.4,7,0,0,4,42,0,1
9.53,1,0,0,1,2,0,0
10.81,11,2,3,0,12,0,0
42.62,2,1,3,0,2,0,1
9.32,23,7,0,4,47,1,0
85.25,19,1,1,3,35,0,0
14.53,20,2,2,0,29,0,0
33.18,22,4,1,3,33,0,0
163.9,6,6,0,4,5,0,0
9.91,0,5,2,1,43,0,0
21.52,16,6,0,3,43,0,1
57.64,7,7,2,4,33,0,0
52.0,9,5,2,3,39,0,0
14.47,16,0,2,3,13,0,0
11.98,15,5,0,1,31,0,0
15.91,9,4,0,0,36,0,0
85.44,14,0,2,3,19,0,0
15.19,15,1,3,2,25,0,0
21.72,17,4,3,1,43,0,0
13.11,3,7,3,2,35,0,1
40.67,6,1,3,1,37,0,0
23.47,11,5,1,1,39,0,1
7.36,22,7,1,0,33,0,0
7.62,11,7,3,2,43,0,1
2.72,22,0,0,3,3,0,0
8.75,20,1,3,1,47,0,1
44.43,0,1,2,2,42,0,0
75.47,20,0,2,2,24,0,0
39.87,23,4,0,0,3,0,0
34.97,11,4,2,2,7,0,0
17.7,22,3,3,3,13,0,0
43.59,6,7,3,2,24,1,0
26.74,14,7,0,0,38,0,1
122.05,1,3,0,1,30,0,1
18.2,0,0,0,2,5,1,0
76.94,3,5,1,2,23,0,1
48.14,7,7,2,4,41,0,0
41.91,16,1,2,3,44,0,1
2.69,17,7,1,3,27,0,0
50.87,22,7,2,3,18,0,0
17.68,4,4,0,2,40,0,1
12.89,5,3,2,3,20,0,0
4.56,11,6,3,3,6,0,0
19.97,23,5,1,4,30,0,0
20.77,15,5,1,0,6,0,0
5.46,8,7,2,0,17,0,0
4.6,14,6,1,1,43,0,1
32.68,7,5,2,4,36,0,0
48.02,11,1,2,2,15,0,0
24.3,13,7,3,1,17,0,0
63.49,16,4,3,3,25,0,0
18.42,13,3,2,1,44,0,1
19.02,19,2,1,0,30,0,0
8.03,4,7,1,1,43,0,0
4.22,12,3,3,1,40,0,0
128.34,5,0,2,4,17,0,0
62.26,13,6,2,3,5,0,0
4.99,5,2,3,2,44,0,0
23.47,2,0,2,2,48,0,1
18.17,15,4,3,4,48,0,1
15.27,11,0,2,4,49,0,0
13.34,13,4,1,2,42,0,1
29.41,1,1,3,1,42,0,0
45.52,17,1,2,3,35,0,0
30.04,6,7,2,2,11,0,0
17.81,4,4,3,1,28,0,0
17.16,11,7,0,1,44,0,1
51.26,16,3,0,0,20,0,1
31.93,11,7,2,4,2,0,0
21.6,20,5,2,2,41,1,1
19.38,10,0,2,2,33,0,0
28.37,0,5,0,3,36,0,0
12.57,8,6,3,2,10,0,0
45.67,7,5,0,1,45,0,0
6.85,13,1,1,1,19,0,0
13.31,3,2,0,3,25,0,0
37.01,10,0,0,1,27,0,1
6.47,16,3,2,1,35,0,0
4.17,7,7,3,2,23,0,0
21.39,20,3,3,4,43,0,0
3.68,0,3,0,2,34,0,0
5.48,17,5,2,0,8,0,0
42.8,4,2,3,3,2,0,1
16.37,7,5,2,1,25,0,0
72.64,7,5,0,2,9,0,0
6.02,8,4,3,2,25,0,0
18.28,17,0,1,1,45,1,0
29.95,6,1,0,3,29,0,0
6.23,9,0,0,2,22,0,0
56.36,20,7,1,4,14,0,0
33.47,15,1,0,1,48,0,0
4.02,2,0,1,3,43,0,1
19.34,9,0,1,0,48,0,0
29.55,7,5,0,1,11,0,0
11.13,17,0,1,0,13,0,0
4.57,3,6,1,1,33,0,1
26.53,11,7,0,2,3,0,0
183.32,20,7,0,3,47,0,0
13.64,4,6,1,4,36,1,0
96.47,3,6,2,0,48,0,1
9.47,18,0,0,0,42,0,1
24.92,18,4,0,1,32,0,0
43.45,4,4,2,0,36,0,0
19.92,14,5,0,1,43,0,1
14.91,11,7,2,1,36,0,0
41.52,12,2,3,0,35,0,0
133.15,5,4,0,0,5,0,1
27.13,16,4,0,2,12,0,0
11.99,19,6,3,2,19,1,0
16.61,9,4,0,2,40,0,0
249.56,13,1,1,3,27,0,0
22.99,14,3,1,4,35,0,0
11.08,9,4,3,2,10,0,0
6.39,5,3,1,2,28,0,0
3.24,15,5,3,1,33,0,0
28.89,1,3,1,4,47,0,0
38.65,9,7,0,0,47,0,1
13.51,4,4,1,3,43,0,0
19.79,8,5,0,0,36,0,0
6.23,18,3,1,1,35,0,0
22.94,18,2,3,3,49,0,1
32.51,8,2,1,2,17,0,0
11.76,15,2,0,4,11,0,0
108.9,18,2,3,4,36,0,0
8.7,19,4,1,2,37,0,0
26.67,3,6,2,0,18,0,0
46.91,4,7,2,0,31,0,0
18.59,17,1,3,2,35,0,0
16.64,7,2,2,2,28,0,0
4.81,12,0,2,4,1,0,0
78.05,8,6,1,0,31,0,0
16.95,9,5,1,3,27,0,0
34.38,3,3,0,3,40,0,0
39.36,18,3,1,1,12,0,0
10.72,3,6,3,1,12,0,0
16.49,12,0,0,1,27,0,0
76.29,22,0,0,0,27,0,0
6.57,16,4,1,3,46,1,0
168.67,10,3,0,0,17,0,0
9.54,1,0,0,2,25,1,1
6.17,4,2,1,4,30,0,0
22.93,12,7,3,1,10,0,0
182.79,21,3,1,2,40,1,0
2.97,2,2,2,2,15,0,0
17.44,18,2,0,4,19,0,0
32.34,22,3,1,3,4,0,0
20.77,18,7,3,3,15,0,0
29.43,15,6,3,2,37,0,0
9.8,15,5,0,4,15,0,0
11.03,2,4,2,3,33,0,0
17.32,22,6,1,1,13,0,0
6.49,8,1,2,0,17,0,0
19.21,18,1,1,4,19,1,1
13.62,23,2,3,2,13,1,0
12.55,0,2,3,0,6,0,1
27.67,13,6,0,3,40,0,1
3.25,23,7,2,3,30,0,0
15.97,10,6,3,4,36,0,0
203.84,17,2,0,0,31,0,0
6.78,19,0,3,3,13,0,0
72.64,6,5,1,4,24,0,1
21.21,5,5,2,0,29,0,1
10.99,11,1,2,2,49,0,1
5.36,23,0,1,2,46,0,1
23.1,1,5,1,3,2,0,0
85.92,12,3,2,4,16,0,0
13.61,19,2,0,1,12,0,0
18.52,0,6,0,3,28,0,1
55.17,22,2,3,1,26,0,0
28.24,14,4,0,0,32,0,1
4.17,19,3,2,4,42,0,0
22.17,7,5,0,3,4,0,0
91.13,17,2,1,2,5,0,0
19.36,14,3,2,0,17,0,1
1.29,7,0,3,0,20,0,0
29.61,1,5,2,0,40,0,1
16.47,10,7,2,1,29,0,1
3.22,7,1,0,1,25,0,0
3.75,12,0,0,0,18,0,0
53.26,0,1,0,3,22,0,0
9.66,17,1,3,1,8,0,0
8.11,4,0,3,4,40,0,0
19.38,0,3,3,2,47,0,0
10.55,11,3,3,3,40,0,0
22.2,4,6,1,4,10,0,0
16.4,20,6,2,1,17,0,0
6.05,15,1,0,2,46,0,1
12.05,22,2,2,0,48,0,0
31.27,17,5,2,2,20,0,0
20.95,1,6,2,0,27,0,0
18.51,14,5,0,4,2,0,0
139.41,21,0,2,4,29,0,0
41.72,10,4,1,3,6,0,0
47.11,9,2,0,4,20,0,0
17.01,2,1,1,1,37,0,0
25.03,12,7,0,1,19,0,1
13.05,12,5,2,2,11,0,0
43.71,23,0,2,0,48,0,1
17.99,2,4,2,2,18,0,0
25.09,9,1,1,3,39,0,0
23.59,3,7,2,3,22,1,1
19.72,13,5,3,1,14,0,0
379.25,22,2,1,3,42,0,1
10.31,16,6,3,1,6,0,0
10.22,0,3,0,0,21,0,1
40.21,14,1,3,2,8,0,0
11.08,21,6,3,3,18,0,0
15.01,20,5,1,0,22,0,0
6.78,1,0,0,3,6,0,1
32.84,17,0,3,4,35,0,0
33.26,6,6,2,3,35,0,0
14.66,21,3,2,0,46,0,1
41.05,12,1,0,3,45,0,1
3.13,23,1,3,4,9,0,0
9.91,2,6,1,3,16,1,0
16.95,2,4,0,0,11,0,0
6.22,12,4,0,1,48,0,1
3.49,20,2,0,0,21,1,1
14.76,3,5,0,1,42,0,0
40.21,15,6,2,1,23,0,0
72.39,7,2,1,2,45,0,0
11.62,21,1,2,0,20,0,0
41.81,7,5,0,2,17,0,0
37.96,15,1,1,1,31,0,0
67.94,22,3,2,3,18,1,0
14.15,1,0,3,1,29,0,0
3.33,8,7,3,0,48,0,0
21.55,12,2,0,0,32,0,0
7.29,21,4,3,0,8,0,0
9.74,21,3,1,0,9,0,0
14.86,11,3,0,3,46,0,0
14.31,1,3,3,2,6,1,0
23.14,8,4,1,4,5,0,0
40.58,0,4,2,2,45,0,0
13.91,5,2,2,1,13,0,0
29.84,23,5,1,0,25,0,0
20.39,1,7,3,0,31,0,0
51.19,2,1,1,4,34,0,1
16.63,14,5,1,2,17,0,0
18.56,6,0,1,1,26,0,0
13.81,12,5,2,0,20,0,0
17.08,15,5,2,4,6,0,0
9.18,12,1,2,4,32,0,0
8.31,11,1,3,1,33,0,0
43.63,16,2,0,4,20,0,0
6.8,20,0,2,4,47,0,1
14.6,10,6,2,2,11,0,0
55.44,21,4,1,0,47,0,0
14.12,6,4,3,2,10,0,0
46.0,12,1,1,4,43,0,0
11.12,9,1,1,3,39,0,1
7.02,9,0,1,1,19,0,0
4.08,12,6,1,4,27,0,0
74.64,22,1,2,4,40,0,0
6.44,18,5,3,2,34,0,0
42.4,22,0,2,1,36,0,0
7.39,16,1,0,0,20,0,1
74.99,19,2,1,1,46,0,1
182.51,6,1,2,4,5,0,0
3.72,22,6,3,2,10,0,0
6.79,3,5,0,3,32,0,1
43.52,16,6,2,4,40,0,0
33.55,23,4,2,1,40,0,0
43.68,3,0,0,1,28,0,0
11.32,17,1,3,3,29,0,0
146.57,19,1,0,1,48,0,0
22.6,7,7,0,1,22,0,0
5.95,7,2,1,2,9,1,1
15.59,20,5,1,1,2,0,1
6.03,15,1,0,0,13,0,0
98.59,14,7,1,3,35,0,0
10.38,17,2,3,4,27,0,0
32.87,22,2,2,3,30,0,0
12.55,18,6,0,4,29,0,0
10.85,5,5,1,2,35,0,0
2.97,8,3,3,1,37,0,0
36.53,15,0,3,4,26,0,0
73.64,20,7,3,4,4,0,0
8.04,8,2,0,2,35,0,0
4.28,19,3,1,3,10,0,0
44.85,16,6,3,3,20,0,0
3.87,3,2,1,3,49,0,1
68.0,14,0,2,1,10,0,0
8.13,10,4,3,2,30,0,0
6.66,13,5,3,4,11,0,0
25.75,16,4,1,3,16,0,0
7.11,12,3,1,3,7,0,1
9.9,8,5,1,3,23,0,0
28.62,23,3,2,0,40,0,0
1.77,15,7,0,1,1,0,0
103.8,7,6,1,3,45,1,0
20.98,13,2,3,0,7,0,0
5.51,14,2,2,2,41,0,0
7.26,6,6,1,4,4,0,0
54.14,10,4,1,3,2,0,0
36.64,2,0,3,1,17,0,0
80.38,6,0,3,3,40,0,0
10.15,21,1,1,1,9,0,0
27.02,4,3,2,0,11,0,1
30.77,8,0,1,1,44,0,1
40.26,19,0,0,2,19,0,0
62.01,18,3,2,1,14,0,0
9.8,12,1,3,4,15,0,0
17.92,18,4,3,0,47,0,1
10.91,15,6,2,1,8,0,0
19.06,1,5,2,3,33,0,1
40.38,0,5,3,2,2,0,0
3.84,2,6,0,4,2,0,0
60.91,23,5,2,1,20,0,0
6.43,11,6,3,1,23,0,0
14.77,5,3,1,4,18,0,1
69.68,1,7,2,4,30,0,1
27.88,23,3,0,1,21,0,0
28.21,15,7,2,3,36,1,1
6.17,4,1,0,3,3,0,1
7.07,11,7,3,3,17,0,0
51.48,3,0,2,1,24,0,0
11.14,13,6,2,0,38,0,0
12.24,16,0,0,1,4,0,0
52.67,11,5,0,0,9,0,0
7.03,12,6,1,3,33,0,0
26.29,16,2,0,1,34,0,0
20.97,19,1,3,3,45,0,1
20.03,14,2,2,1,32,0,0
11.96,8,1,0,3,8,0,0
11.25,9,1,1,4,48,0,0
6.83,5,1,1,1,15,0,1
32.55,16,7,0,0,31,0,0
10.3,11,2,1,3,5,0,0
52.92,23,4,2,2,42,0,1
16.05,8,1,3,0,42,0,0
6.97,1,6,1,2,29,0,1
15.83,15,6,0,3,14,0,1
13.32,15,4,0,1,13,0,0
55.1,21,2,2,1,48,0,1
13.89,22,7,3,1,26,0,0
15.24,0,7,0,2,20,0,1
82.4,20,3,3,3,31,0,0
33.39,10,3,1,4,36,0,0
105.92,20,2,2,1,27,0,0
70.74,2,4,1,3,37,0,1
8.27,1,7,3,4,33,0,0
54.05,13,1,0,4,29,0,0
92.32,0,1,0,3,27,0,0
93.02,5,1,2,1,4,1,1
53.95,6,2,1,1,11,0,0
52.85,1,1,3,0,25,0,1
14.84,1,6,0,3,5,0,1
8.69,14,1,0,4,2,0,0
14.12,20,2,2,2,40,0,0
3.8,4,1,2,2,13,0,0
76.92,12,6,1,1,27,0,0
15.13,18,0,0,0,39,0,0
73.06,18,4,1,2,17,0,0
5.86,14,4,3,1,31,0,0
59.3,0,2,1,0,11,0,1
12.25,2,3,2,2,9,0,0
5.56,17,2,1,4,11,0,0
102.22,16,5,2,2,7,0,0
60.78,20,3,0,2,37,0,0
24.82,7,3,3,2,6,0,0
20.78,10,4,0,2,30,0,0
31.17,19,2,1,1,29,0,0
24.4,7,5,0,3,31,0,0
9.09,20,3,2,4,23,0,0
13.3,5,0,0,3,13,0,0
142.7,5,1,3,1,37,0,0
290.66,5,5,2,2,12,1,0
95.84,1,4,3,0,45,0,0
32.4,9,5,1,0,18,0,0
14.33,9,0,3,3,12,0,0
9.04,8,0,2,0,3,0,0
9.66,22,2,2,3,48,0,0
11.55,2,2,3,4,36,0,1
172.63,1,2,0,0,17,0,0
122.28,3,5,1,2,10,0,0
42.36,7,6,2,1,13,0,0
7.69,8,2,1,4,23,1,0
49.06,1,6,0,0,30,0,0
15.82,15,3,3,0,28,0,0
2.33,5,1,3,3,23,0,0
26.77,7,0,2,4,5,1,0
8.65,2,1,2,1,49,0,1
8.95,10,6,1,1,30,0,0
15.64,19,0,0,3,9,0,0
12.2,4,5,3,3,34,0,0
19.41,11,7,1,3,48,0,1
18.5,22,1,1,0,26,0,1
3.08,10,6,1,4,17,0,0
91.86,4,2,0,1,34,0,1
7.51,19,6,3,2,4,0,0
7.75,19,3,3,1,14,0,0
14.46,20,0,0,4,2,0,0
18.02,2,6,0,3,48,0,1
86.4,8,2,1,0,6,0,0
26.3,17,7,1,1,9,0,0
35.39,11,6,1,2,24,0,0
26.43,22,2,0,0,14,0,0
25.32,3,0,3,1,13,0,1
27.38,23,2,3,4,11,0,0
2.91,6,3,3,1,40,0,0
15.64,23,4,1,2,25,0,0
64.22,19,3,3,0,30,0,0
1035.18,10,1,1,1,24,0,0
6.02,1,7,0,2,34,0,1
30.66,22,2,2,1,23,0,0
11.35,11,2,0,1,19,0,0
155.66,8,7,1,3,1,0,0
5.19,5,4,3,2,15,0,1
37.52,6,7,2,1,41,0,0
4.92,5,2,2,0,46,0,1
14.61,17,4,2,4,16,1,1
19.41,12,1,0,3,34,0,0
58.54,8,5,2,3,43,0,0
6.84,20,3,1,3,1,0,0
38.99,18,3,1,4,22,1,0
20.47,3,2,0,2,2,0,1
26.38,3,4,3,0,49,0,1
52.37,12,1,3,4,13,0,0
5.57,10,4,0,0,35,0,0
45.18,20,2,3,0,21,0,0
11.37,1,3,3,3,41,1,0
60.09,5,0,2,1,8,0,0
28.07,11,1,0,0,29,0,0
16.29,22,6,0,0,46,0,1
11.13,7,3,3,0,9,0,0
45.75,4,6,3,0,4,0,0
70.88,23,5,0,3,3,0,0
11.79,23,6,1,0,43,0,1
6.47,19,1,0,1,4,0,0
40.21,22,6,2,2,27,0,0
4.72,8,5,3,2,37,0,0
5.44,3,3,2,0,46,0,1
6.94,8,5,0,3,30,0,0
13.26,11,1,3,1,15,0,0
5.28,3,4,0,1,16,0,0
2.89,16,0,0,0,28,0,0
6.45,19,0,2,3,12,0,0
38.19,1,4,2,2,25,0,0
5.63,21,6,1,4,28,0,0
14.29,12,6,3,0,46,0,1
140.71,14,1,0,0,4,0,0
19.12,7,2,3,0,35,0,0
28.29,5,1,2,3,39,0,0
7.8,8,7,3,4,5,0,0
174.77,21,7,1,3,29,0,0
11.69,10,1,0,0,17,0,0
15.99,22,4,0,4,31,0,0
74.97,11,5,0,1,12,0,0
16.75,20,5,2,1,36,0,0
21.07,23,1,0,4,31,0,0
15.15,1,3,2,0,11,0,0
15.26,1,6,1,3,46,0,1
29.09,10,4,0,0,39,0,0
34.92,7,1,3,4,30,0,0
10.56,5,2,2,0,32,0,1
9.34,17,6,2,0,8,0,0
10.92,21,7,3,1,10,0,0
4.95,10,3,3,2,11,0,0
4.09,23,1,1,3,27,0,0
27.04,5,0,2,0,6,0,0
51.35,8,3,1,1,41,0,0
47.99,21,0,3,2,6,0,0
1.86,13,6,0,1,39,0,0
15.72,18,2,3,0,30,0,0
6.67,20,6,3,3,18,0,0
23.19,5,0,1,2,39,0,0
13.23,19,0,1,0,39,0,0
36.3,18,4,3,4,14,0,0
19.7,9,6,1,0,15,0,0
3.02,13,0,2,1,36,0,0
7.64,4,1,1,0,23,0,0
